Timestamp,Stored energy [MWh],SoC [-],Charge [MWh],Discharge [MWh],Day-ahead buy [MWh],Day-ahead sell [MWh],FCR Capacity [MW],aFRR Capacity POS [MW],aFRR Capacity NEG [MW]
2024-01-01 10:15:00.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 10:30:00.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 10:45:00.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 11:00:00.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 11:15:00.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 11:30:00.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 11:45:00.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 12:00:00.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 12:15:00.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 12:30:00.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 12:45:00.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 13:00:00.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 13:15:00.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 13:30:00.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 13:45:00.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 14:00:00.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 14:15:00.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 14:30:00.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 14:45:00.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 15:00:00.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 15:15:00.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 15:30:00.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 15:45:00.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 16:00:00.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 16:15:00.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 16:30:00.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 16:45:00.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 17:00:00.020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 17:15:00.020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 17:30:00.020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 17:45:00.020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 18:00:00.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 18:15:00.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 18:30:00.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 18:45:00.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 19:00:00.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 19:15:00.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 19:30:00.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 19:45:00.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 20:00:00.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 20:15:00.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 20:30:00.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 20:45:00.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:00:00.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:15:00.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:30:00.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:45:00.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:00:00.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:15:00.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:30:00.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:45:00.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:00:00.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:15:00.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:30:00.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:45:00.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:00:00.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:15:00.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:30:00.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:45:00.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:00:00.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:15:00.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:30:00.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:45:00.030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:00:00.030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:15:00.030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:30:00.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:45:00.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 03:00:00.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 03:15:00.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 03:30:00.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 03:45:00.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 04:00:00.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 04:15:00.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 04:30:00.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 04:45:00.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 05:00:00.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 05:15:00.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 05:30:00.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 05:45:00.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 06:00:00.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 06:15:00.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 06:30:00.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 06:45:00.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 07:00:00.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 07:15:00.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 07:30:00.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 07:45:00.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 08:00:00.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 08:15:00.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 08:30:00.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 08:45:00.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 09:00:00.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 09:15:00.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 09:30:00.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 09:45:00.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 10:00:00.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 10:15:00.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 10:30:00.040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 10:45:00.040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 11:00:00.040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 11:15:00.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 11:30:00.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 11:45:00.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 12:00:00.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 12:15:00.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 12:30:00.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 12:45:00.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:00:00.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:15:00.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:30:00.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:45:00.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 14:00:00.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 14:15:00.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 14:30:00.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 14:45:00.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 15:00:00.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 15:15:00.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 15:30:00.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 15:45:00.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 16:00:00.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 16:15:00.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 16:30:00.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 16:45:00.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 17:00:00.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 17:15:00.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 17:30:00.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 17:45:00.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 18:00:00.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 18:15:00.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 18:30:00.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 18:45:00.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 19:00:00.050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 19:15:00.050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 19:30:00.050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 19:45:00.050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 20:00:00.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 20:15:00.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 20:30:00.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 20:45:00.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 21:00:00.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 21:15:00.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 21:30:00.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 21:45:00.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 22:00:00.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 22:15:00.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 22:30:00.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 22:45:00.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:00:00.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:15:00.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:30:00.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:45:00.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:00:00.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:15:00.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:30:00.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:45:00.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 01:00:00.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 01:15:00.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 01:30:00.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 01:45:00.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 02:00:00.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 02:15:00.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 02:30:00.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 02:45:00.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 03:00:00.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 03:15:00.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 03:30:00.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 03:45:00.060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 04:00:00.060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 04:15:00.060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 04:30:00.060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 04:45:00.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 05:00:00.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 05:15:00.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 05:30:00.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 05:45:00.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 06:00:00.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 06:15:00.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 06:30:00.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 06:45:00.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 07:00:00.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 07:15:00.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 07:30:00.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 07:45:00.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 08:00:00.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 08:15:00.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 08:30:00.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 08:45:00.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 09:00:00.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 09:15:00.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 09:30:00.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 09:45:00.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 10:00:00.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 10:15:00.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 10:30:00.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 10:45:00.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 11:00:00.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 11:15:00.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 11:30:00.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 11:45:00.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 12:00:00.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 12:15:00.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 12:30:00.070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 12:45:00.070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 13:00:00.070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 13:15:00.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 13:30:00.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 13:45:00.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 14:00:00.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 14:15:00.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 14:30:00.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 14:45:00.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 15:00:00.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 15:15:00.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 15:30:00.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 15:45:00.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 16:00:00.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 16:15:00.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 16:30:00.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 16:45:00.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 17:00:00.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 17:15:00.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 17:30:00.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 17:45:00.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 18:00:00.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 18:15:00.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 18:30:00.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 18:45:00.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 19:00:00.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 19:15:00.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
